,Unnamed: 0,achievement_count,athlete,athlete_count,average_cadence,average_heartrate,average_speed,average_temp,average_watts,comment_count,commute,device_watts,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,id,kilojoules,kudos_count,location_city,location_country,location_state,manual,map,max_heartrate,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,start_date,start_date_local,start_latitude,start_latlng,start_longitude,suffer_score,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,workout_type,summary_polyline,average_speed [mph],average_temp [F],distance [miles],elev_high [ft],elev_low [ft],max_speed [mph],total_elevation_gain [ft],start_date_local_year,start_date_local_month,start_date_local_time,start_date_local_time_of_day,distance_description
0,0,0,"{'id': 27415725, 'resource_state': 1}",1,,93.7,1.539,,,0,False,,True,6809.6,4425,279.2,187.6,"[45.588778, -122.790028]",2F8139D5-2697-41EB-A4B4-FBFDDAC2827B,False,0.0,,True,False,False,3544438402,,1,,United States,,False,"{'id': 'a3544438402', 'summary_polyline': '}mfuG|lllVDHB|@Se@f@XTI`@JPKHOBSEEMBNCPc@Ba@T_@LATZ\\L`@|@PRBVFNPJJZ?PSdAg@nAOlA@X\\@`@HFP`AS`@XXb@Jx@Ab@LPHb@JJAJBJr@bA?K^CIs@HUAg@Fg@Sm@HgAUMAON[DyAOUAYVs@AWlAHd@T`@FVt@XC\\?t@`@DLAPRTh@H`@]LGFJHW@Uu@QQi@Em@Ym@IC[u@Ag@QUDKSIS_@OASUQCEe@WSKWo@YMYOIc@{@?q@Y]W@DC^OPNFZGA@UECRR\\BFJEZJEBOFATRvACNHY\\ZB@Xn@ZBDADTMFJADHHXBb@Zn@JL\\GXHVVj@`@Ex@TJPTEp@t@j@HRP\\Eh@PTML?JN`@HBHZAVPP`@TJ\\hANFHNVCDt@x@@FFA\\l@X@T|@B~@n@AHFJQ@GNa@FKDu@NGf@HV\\Z?ZIT?NLx@R`@TNBJQXEXDXTLb@BFJa@t@PVFVEv@BJPT@XPP\\FBRJNAVDLTLV?NKFRQp@H^FECK_@L@F{@a@SFe@Y_@e@UGEKk@AEa@Q_@U{@Y?s@[Ko@?_@KIGk@]CBc@QW]@U[QAOoAs@UW@[KIR?p@GJYC]HkBYIB?\\Ln@NBFz@@LKl@a@CKQKA_B\\i@S_@a@a@?AFF^?\\HPDr@Xh@PHHZARFV@l@`@^ZHINb@JJJ@JCXoA`@QRDR\\XGJC^W`@@XQ[a@OIs@YOCOW@WRCMPo@?gAOSCM]OQ?YUYAQMKDIRe@FMQUMM]SKO@KQGBFGs@QAOU_@[KAKWC@`@@UC]f@Ds@iAOMOAMY[O[g@ECYq@Ea@i@mBc@Sg@m@_@YG?Ea@IQ_@SEMDiACQD_AGa@@STs@Bm@Rc@Bg@^gACOKK\\k@He@EA@GHYOQSIa@FAb@Fz@Qb@W\\_@CwBoBEa@YWMk@UOCSWSKBCHGv@MNET]ZETPx@v@L`@TL~@JzANb@Cr@d@z@Kt@OZq@\\ANFn@n@fAVL`@nAz@ZA~BZXFRLH\\f@|@`@Bb@k@v@mAd@e@d@e@Ia@MW[]O_@Ec@JSGMq@@u@UeAGGQ@SMq@Mu@AE@G^ULSQWCQOCMUO_@CKSg@H[RAt@GPAbA', 'resource_state': 2}",131.0,3.8,4425,Afternoon Hike,0,0,False,2,2020-05-31T20:39:47Z,2020-05-31 13:39:47,45.585753000000004,"[45.585753, -122.784942]",-122.78494199999999,9.0,(GMT-08:00) America/Los_Angeles,108.1,0,False,Hike,3784589332.0,3784589332.0,-25200,everyone,,}mfuG|lllVDHB|@Se@f@XTI`@JPKHOBSEEMBNCPc@Ba@T_@LATZ\L`@|@PRBVFNPJJZ?PSdAg@nAOlA@X\@`@HFP`AS`@XXb@Jx@Ab@LPHb@JJAJBJr@bA?K^CIs@HUAg@Fg@Sm@HgAUMAON[DyAOUAYVs@AWlAHd@T`@FVt@XC\?t@`@DLAPRTh@H`@]LGFJHW@Uu@QQi@Em@Ym@IC[u@Ag@QUDKSIS_@OASUQCEe@WSKWo@YMYOIc@{@?q@Y]W@DC^OPNFZGA@UECRR\BFJEZJEBOFATRvACNHY\ZB@Xn@ZBDADTMFJADHHXBb@Zn@JL\GXHVVj@`@Ex@TJPTEp@t@j@HRP\Eh@PTML?JN`@HBHZAVPP`@TJ\hANFHNVCDt@x@@FFA\l@X@T|@B~@n@AHFJQ@GNa@FKDu@NGf@HV\Z?ZIT?NLx@R`@TNBJQXEXDXTLb@BFJa@t@PVFVEv@BJPT@XPP\FBRJNAVDLTLV?NKFRQp@H^FECK_@L@F{@a@SFe@Y_@e@UGEKk@AEa@Q_@U{@Y?s@[Ko@?_@KIGk@]CBc@QW]@U[QAOoAs@UW@[KIR?p@GJYC]HkBYIB?\Ln@NBFz@@LKl@a@CKQKA_B\i@S_@a@a@?AFF^?\HPDr@Xh@PHHZARFV@l@`@^ZHINb@JJJ@JCXoA`@QRDR\XGJC^W`@@XQ[a@OIs@YOCOW@WRCMPo@?gAOSCM]OQ?YUYAQMKDIRe@FMQUMM]SKO@KQGBFGs@QAOU_@[KAKWC@`@@UC]f@Ds@iAOMOAMY[O[g@ECYq@Ea@i@mBc@Sg@m@_@YG?Ea@IQ_@SEMDiACQD_AGa@@STs@Bm@Rc@Bg@^gACOKK\k@He@EA@GHYOQSIa@FAb@Fz@Qb@W\_@CwBoBEa@YWMk@UOCSWSKBCHGv@MNET]ZETPx@v@L`@TL~@JzANb@Cr@d@z@Kt@OZq@\ANFn@n@fAVL`@nAz@ZA~BZXFRLH\f@|@`@Bb@k@v@mAd@e@d@e@Ia@MW[]O_@Ec@JSGMq@@u@UeAGGQ@SMq@Mu@AE@G^ULSQWCQOCMUO_@CKSg@H[RAt@GPAbA,3.44265066,,4.2312879616000005,916.0105279999999,615.485584,8.500372,354.658804,2020,5,13:39:47,Afternoon,Short
1,1,2,"{'id': 27415725, 'resource_state': 1}",2,81.0,135.3,5.274,30.0,168.0,2,False,0.0,True,51349.6,11303,1817.2,526.6,"[45.324879, -121.907356]",73c1f235-a4cf-45e8-a594-5b7f51176223.fit,False,0.0,Canyon Endurace CF SL 7.0,True,False,False,3533360828,1635.7,8,,United States,,False,"{'id': 'a3533360828', 'summary_polyline': 'kmssGt}`gVvHmEnHyFpNoMlI}IlNcTxKsUhDaKxIsa@`YslAlDcPZiEG}DcIknAaIq~@qCmV}Cga@OqGl@sH|A}E`CgDpH}FnBkE^cBH{CO{Ml@eEhAgChAeA`HgDxAwAnBgFJaD{AgGcM}WaOoc@y@eEy@sLaAgEkG{KsCyHkAwG{@qJkAs`@ReDr@yB~@kAlB{@zCRzEfEnCnAlD]~BwBrBwE|GyTfGu]hB{R~DwhE\\wPbBmPwEgWmAkDkByAcMyEeDsFi@aCEeBz@sD~FwFnGiCxE{@vA_AxAiC\\mDg@uEkOag@OuBNqEUqAiAmAyDUeAeCvAiS@kDo@aCyCwCa@mBRaBjDaFh@sBLsB[_EaCqG@oA|AgGZaHOyB}AeByAVaAzB_CzSaAdEoA`C_CxAcBWsC}CcBw@sSl@_Bn@sEpGaBfAcBf@eHXgGvEqCVgAq@cAyAa@kBFkCh@_BfAqAxD{AvAqAl@{APiBK}Bs@oBkAaAuBWkGvAuFxHoL|Hk@dC|ArFLdCk@lC_Ar@aCU{@_BOcBh@cGSiA}@kAuD@}Ow@qB`Ae@|BHnHCdCYpCb@sBMkBJkF`Cy@nCBn@^b@pA`@~D`Av@fMx@Ry@_@mCj@eGs@tGJnAt@xAz@h@dBGjAgA^sAIsCQnDm@lAcAd@yBe@_AaDd@yHe@uAq@k@iH]sKKgBp@k@dBC`Mq@lCLTb@_COaBJaEMa@hEaAfCn@fAjGf@p@fT|ArAoAd@eCGiBaBiF@sA^iAhMwIrE{GpG}A|ALrA~@n@`BNnBKbBg@xA}@|@}FhCwAdDQpBVjCbAnBtA|@`DQzCwCzBiA~Iq@rCoBrDsF|As@zSw@pAf@pDpDtBJvByAfB_EvD}Y`AaAbBTt@lAJhCe@jG_BpHLnAxBjFTlEu@`E_D~De@fBf@|CrCdCx@nCaBjXXnAj@r@rE`@v@~@ZrBWnEThCxNld@n@bFYlDmA~BiBfA{ItBsFnCaDhD{@zDh@|FlClEnC`BfJfDpBtBpAhEtCfSyAtTeEzsEI`Fq@jI}Hxd@qBxGcHlQ_CrBeCNgBo@mFaFkE[gBz@qA`B_A~CQnCpAt`@z@|J`A|FrBlGdI|Nv@jDv@bM`AtElM``@`O|ZfAfFQjEsArDaB`BkH|CgCtDw@lENhOm@pFuB`EyHlGuBpCaB~Eo@hGDhF~Cdc@dDfZfCh[jD~ZrIlmARdLk@jEii@`_C}CfJyKtUmI~NwCvD{UbVqHdGoMjI', 'resource_state': 2}",175.0,17.2,9737,Lunch Ride,0,1,False,2,2020-05-29T19:19:06Z,2020-05-29 12:19:06,45.324546999999995,"[45.324547, -121.906982]",-121.90698200000001,157.0,(GMT-08:00) America/Los_Angeles,1395.0,0,False,Ride,3772758426.0,3772758426.0,-25200,everyone,,kmssGt}`gVvHmEnHyFpNoMlI}IlNcTxKsUhDaKxIsa@`YslAlDcPZiEG}DcIknAaIq~@qCmV}Cga@OqGl@sH|A}E`CgDpH}FnBkE^cBH{CO{Ml@eEhAgChAeA`HgDxAwAnBgFJaD{AgGcM}WaOoc@y@eEy@sLaAgEkG{KsCyHkAwG{@qJkAs`@ReDr@yB~@kAlB{@zCRzEfEnCnAlD]~BwBrBwE|GyTfGu]hB{R~DwhE\wPbBmPwEgWmAkDkByAcMyEeDsFi@aCEeBz@sD~FwFnGiCxE{@vA_AxAiC\mDg@uEkOag@OuBNqEUqAiAmAyDUeAeCvAiS@kDo@aCyCwCa@mBRaBjDaFh@sBLsB[_EaCqG@oA|AgGZaHOyB}AeByAVaAzB_CzSaAdEoA`C_CxAcBWsC}CcBw@sSl@_Bn@sEpGaBfAcBf@eHXgGvEqCVgAq@cAyAa@kBFkCh@_BfAqAxD{AvAqAl@{APiBK}Bs@oBkAaAuBWkGvAuFxHoL|Hk@dC|ArFLdCk@lC_Ar@aCU{@_BOcBh@cGSiA}@kAuD@}Ow@qB`Ae@|BHnHCdCYpCb@sBMkBJkF`Cy@nCBn@^b@pA`@~D`Av@fMx@Ry@_@mCj@eGs@tGJnAt@xAz@h@dBGjAgA^sAIsCQnDm@lAcAd@yBe@_AaDd@yHe@uAq@k@iH]sKKgBp@k@dBC`Mq@lCLTb@_COaBJaEMa@hEaAfCn@fAjGf@p@fT|ArAoAd@eCGiBaBiF@sA^iAhMwIrE{GpG}A|ALrA~@n@`BNnBKbBg@xA}@|@}FhCwAdDQpBVjCbAnBtA|@`DQzCwCzBiA~Iq@rCoBrDsF|As@zSw@pAf@pDpDtBJvByAfB_EvD}Y`AaAbBTt@lAJhCe@jG_BpHLnAxBjFTlEu@`E_D~De@fBf@|CrCdCx@nCaBjXXnAj@r@rE`@v@~@ZrBWnEThCxNld@n@bFYlDmA~BiBfA{ItBsFnCaDhD{@zDh@|FlClEnC`BfJfDpBtBpAhEtCfSyAtTeEzsEI`Fq@jI}Hxd@qBxGcHlQ_CrBeCNgBo@mFaFkE[gBz@qA`B_A~CQnCpAt`@z@|J`A|FrBlGdI|Nv@jDv@bM`AtElM``@`O|ZfAfFQjEsArDaB`BkH|CgCtDw@lENhOm@pFuB`EyHlGuBpCaB~Eo@hGDhF~Cdc@dDfZfCh[jD~ZrIlmARdLk@jEii@`_C}CfJyKtUmI~NwCvD{UbVqHdGoMjI,11.797621560000001,86.0,31.907152301599996,5961.942448,1727.690344,38.475368,4576.7717999999995,2020,5,12:19:06,Afternoon,Long
2,2,2,"{'id': 27415725, 'resource_state': 1}",1,81.7,141.7,7.121,33.0,187.0,0,False,0.0,True,35532.5,5367,341.6,39.0,"[45.53801, -122.907669]",44071678-af5a-49a5-96e1-8c65d9f51db4.fit,False,0.0,Canyon Endurace CF SL 7.0,True,False,False,3528309473,933.1,1,,United States,,False,"{'id': 'a3528309473', 'summary_polyline': '}a}tGfrdmVkAcAAk@l@_C?_@IYcAy@GUZaBlAcDBu@eCcEeAgCeAgEa@aDQoDw@s[BsAPoDvKqw@nLec@`EmNl@qEH{EOwYZuQAiK\\_I?{B_@yEyDyOm@gDSkGHeE\\yChBgIjIcj@`AkF|@wBpAaBzGcEtAqAxAqCv@uDLyB?uBUgC_@cBcAaDwG{N_AeDWkCGcCIwTFgE`ByLzBaLX{CVaIl@oElMi`@hHuPfGcP`@mD?sLsAkKcAmGyF{XSwAImCUYis@g@sNFiAUQ_@Iq@MuMaAsFsCgMKaBd@mDAi@mA}I[mAw@yAyBiCqByAcCUoCVa@E]YUy@gBgNiAaD{AmAkAsBeBe@iHw@{@s@]iA@cAhAaDJk@EiAi@eAeDy@u@{@O{@@aEuA_GIm@@_An@sCRmDNm@t@k@l@Kp@a@Zy@\\mBZk@p@a@bBSd@m@VaA@m@Gu@q@}BBcA\\i@rBaAf@{ANwGNy@dA{BLkBs@mEo@eAq@e@a@eAI{@Js@n@wAt@q@dGcBvDmC\\sAYeDlB?dAk@lDqGnAwApAq@z@OjIAfA\\jBhB|@Jd@OXe@z@qDdE_DvAI`BtA~At@REhAq@fFaF~@sBz@gFVa@f@Qh@LjCxB~DfEXp@|@`Ax@l@r@Pv@KrAuAnC\\dCq@tDeBhBiB\\i@b@sA^{Bt@sQCoEc@}D{AsHCeBRq@`@c@`EwArCoBfAqAlA{Bp@_@hCi@`AgAVkAf@gKf@aB`BmCZ{@\\}Jp@mGL[R?NRv@hFlEdRjAjCjCnDpBxDn@hBrAjHPxBGpBoBlRCjCR~AzDzJlC|FhAhArF~D`AlAbAfBv@fClAbHh@tBrAlCnDpE`BnC~BnHr@jDf@zERbF_At]gAtMw@vCaAtBCt@dBbCxCpGlAjBzBbBxCERPH^Kn@iFrL{ExLWbAIdAB~C^fCbAvBdCtCr@lAn@~Cf@nE`AdO@tBOtDyBxONf@f@`@nD|@tAp@hA~@xAxBtBfGrMrc@p@|AzAlANh@aN|i@_GlPmAjCaCnEaDjEa]h]gBzCmA`EaBrIcF~ZuFj[uCtMqBxJmHb[aIb\\yF~NeKxYsCzN_G`VqF|N{FzNaKf_@cD`KeCpJgEtNgBfBcAPWUiAkCoBqBqAq@k@TmAvEuGjUyErQgCbPsGbf@Y|CGhCJpLf@`Tj@`E`AzDdBnEfBhCRl@Ed@cBxEJr@vA`ABZKb@', 'resource_state': 2}",172.0,19.7,4990,Afternoon Ride,0,1,False,2,2020-05-28T22:27:33Z,2020-05-28 15:27:33,45.537754,"[45.537754, -122.908676]",-122.908676,80.0,(GMT-08:00) America/Los_Angeles,528.0,0,False,Ride,3767436426.0,3767436426.0,-25200,everyone,,}a}tGfrdmVkAcAAk@l@_C?_@IYcAy@GUZaBlAcDBu@eCcEeAgCeAgEa@aDQoDw@s[BsAPoDvKqw@nLec@`EmNl@qEH{EOwYZuQAiK\_I?{B_@yEyDyOm@gDSkGHeE\yChBgIjIcj@`AkF|@wBpAaBzGcEtAqAxAqCv@uDLyB?uBUgC_@cBcAaDwG{N_AeDWkCGcCIwTFgE`ByLzBaLX{CVaIl@oElMi`@hHuPfGcP`@mD?sLsAkKcAmGyF{XSwAImCUYis@g@sNFiAUQ_@Iq@MuMaAsFsCgMKaBd@mDAi@mA}I[mAw@yAyBiCqByAcCUoCVa@E]YUy@gBgNiAaD{AmAkAsBeBe@iHw@{@s@]iA@cAhAaDJk@EiAi@eAeDy@u@{@O{@@aEuA_GIm@@_An@sCRmDNm@t@k@l@Kp@a@Zy@\mBZk@p@a@bBSd@m@VaA@m@Gu@q@}BBcA\i@rBaAf@{ANwGNy@dA{BLkBs@mEo@eAq@e@a@eAI{@Js@n@wAt@q@dGcBvDmC\sAYeDlB?dAk@lDqGnAwApAq@z@OjIAfA\jBhB|@Jd@OXe@z@qDdE_DvAI`BtA~At@REhAq@fFaF~@sBz@gFVa@f@Qh@LjCxB~DfEXp@|@`Ax@l@r@Pv@KrAuAnC\dCq@tDeBhBiB\i@b@sA^{Bt@sQCoEc@}D{AsHCeBRq@`@c@`EwArCoBfAqAlA{Bp@_@hCi@`AgAVkAf@gKf@aB`BmCZ{@\}Jp@mGL[R?NRv@hFlEdRjAjCjCnDpBxDn@hBrAjHPxBGpBoBlRCjCR~AzDzJlC|FhAhArF~D`AlAbAfBv@fClAbHh@tBrAlCnDpE`BnC~BnHr@jDf@zERbF_At]gAtMw@vCaAtBCt@dBbCxCpGlAjBzBbBxCERPH^Kn@iFrL{ExLWbAIdAB~C^fCbAvBdCtCr@lAn@~Cf@nE`AdO@tBOtDyBxONf@f@`@nD|@tAp@hA~@xAxBtBfGrMrc@p@|AzAlANh@aN|i@_GlPmAjCaCnEaDjEa]h]gBzCmA`EaBrIcF~ZuFj[uCtMqBxJmHb[aIb\yF~NeKxYsCzN_G`VqF|N{FzNaKf_@cD`KeCpJgEtNgBfBcAPWUiAkCoBqBqAq@k@TmAvEuGjUyErQgCbPsGbf@Y|CGhCJpLf@`Tj@`E`AzDdBnEfBhCRl@Ed@cBxEJr@vA`ABZKb@,15.929249740000001,91.4,22.0788650575,1120.734944,127.95276,44.067718,1732.28352,2020,5,15:27:33,Afternoon,Medium
3,3,4,"{'id': 27415725, 'resource_state': 1}",1,80.3,137.6,6.87,28.0,166.8,0,False,0.0,True,59089.0,9082,360.4,46.4,"[45.538284, -122.907089]",2020-05-27-223431-ELEMNT BOLT 10D4-47-0.fit,False,0.0,Canyon Endurace CF SL 7.0,True,False,False,3523244551,1434.5,1,,United States,,False,"{'id': 'a3523244551', 'summary_polyline': 'ob}tGbqdmVgAiA|@uDsAmAKk@lBoFB_AqCuE{A_E{AuHSqFq@yA{f@{@mRHsH\\cJ~Aq@QsAjAyM~@eFk@cJcEqBdEsIxIgBrEo@hGEv]uFf@yA~@wDpDoL?uJaGuHoAcRwL}Ay@e@XgKpe@YdEq@ne@g@`CuA~Awf@aPyJlAot@DaAg@iCaFcO{HkJnAoGpC{UzHeB[oB}Du@e@_Et@{@|@K|BL~f@QzSy@bX@tAh@lCBjEe@r{@hV~@fg@vd@lHz@d@tAnClQ^R`O_S~P{XzTaVvNcLlHaJzCgFp@{CxAu]pKy|@bAmEbBsA~PbFzd@fPtLtCh~AhA`Ej@hCpAbC`ClEzIvE|\\rA|DrCdEbEhCbOpC~CnBzFzFb@SrA}Cp@{DNeUD{yAIk_@U_Cz@y@lDWyAkL?qAtLoPLq@]mAcBaCyLaLwAcC{AcEqAmKs@kZB_FlK{x@xR}s@x@eGE_a@XsPCcK^aNo@mGyEoSOoGX{FxBwKhKaq@zBiEjIeFdAiA~AqDn@wEBuDg@cEmJcUgA_F]i[RuFrEiXn@wMn@kEfM}_@nP_b@b@sCFeLkCqSkGa[SuEU]aeAu@[iA[qNuEaUEwA`@qEyBaMyFwGaC[qDX{@e@_CcPiA}C{AoA_AmBcKgBiA{@_@yBjAsDAuAs@cBiCg@u@{@[iGoA{FIqBl@_Cf@aFjC}A|AyEfCk@t@y@VsBy@iD@_Ad@s@dBw@j@kATcInAyCJmB{@kFsBoCCeBrA}BfGkBdEqC`@oAYaEhB@v@a@bG{IxCkAdHOvAP~BvBfALz@s@v@eDhEoDzAFlCfB~@CfH_GtAyCv@aFd@_@t@B~ApArIlKzAr@bAKhB}AtB`@bAM`FsBpAiAxBoE`@eKh@wIGeEeB}MFsDpIsEzEeF`BSzAiA\\}Ap@gKvDaIVoKl@yFVa@|G|Z|HnNfCbJXdDCbCqBtR\\rFxH|Q`IzG`CjDbEzP~HtLfCtHhApFv@zJi@`U_B|UgCpIhChE`CvFpBnCtBr@pBOZv@mMr[g@lCHrDh@fCn@xAfDdE`AvChBrTB~HiCvR^j@jHzBnCxCxCnI~L`b@fCdDHd@_M~g@wFfPiCzFuFxIm]z]iCrEuCfNmMxu@wHh^_Q~s@mSpj@cBfJwHn[iNz^uZ`fAcBbBmAP}A_D}AeBsA{@m@L}P`n@aLbx@c@`I\\|Wh@fJnBbJhElI{BzGF\\r@L', 'resource_state': 2}",182.0,17.9,8601,Afternoon Ride,0,1,False,2,2020-05-27T22:34:31Z,2020-05-27 15:34:31,45.537846,"[45.537846, -122.90849299999999]",-122.908493,122.0,(GMT-08:00) America/Los_Angeles,757.0,0,False,Ride,3762124100.0,3762124100.0,-25200,everyone,,ob}tGbqdmVgAiA|@uDsAmAKk@lBoFB_AqCuE{A_E{AuHSqFq@yA{f@{@mRHsH\cJ~Aq@QsAjAyM~@eFk@cJcEqBdEsIxIgBrEo@hGEv]uFf@yA~@wDpDoL?uJaGuHoAcRwL}Ay@e@XgKpe@YdEq@ne@g@`CuA~Awf@aPyJlAot@DaAg@iCaFcO{HkJnAoGpC{UzHeB[oB}Du@e@_Et@{@|@K|BL~f@QzSy@bX@tAh@lCBjEe@r{@hV~@fg@vd@lHz@d@tAnClQ^R`O_S~P{XzTaVvNcLlHaJzCgFp@{CxAu]pKy|@bAmEbBsA~PbFzd@fPtLtCh~AhA`Ej@hCpAbC`ClEzIvE|\rA|DrCdEbEhCbOpC~CnBzFzFb@SrA}Cp@{DNeUD{yAIk_@U_Cz@y@lDWyAkL?qAtLoPLq@]mAcBaCyLaLwAcC{AcEqAmKs@kZB_FlK{x@xR}s@x@eGE_a@XsPCcK^aNo@mGyEoSOoGX{FxBwKhKaq@zBiEjIeFdAiA~AqDn@wEBuDg@cEmJcUgA_F]i[RuFrEiXn@wMn@kEfM}_@nP_b@b@sCFeLkCqSkGa[SuEU]aeAu@[iA[qNuEaUEwA`@qEyBaMyFwGaC[qDX{@e@_CcPiA}C{AoA_AmBcKgBiA{@_@yBjAsDAuAs@cBiCg@u@{@[iGoA{FIqBl@_Cf@aFjC}A|AyEfCk@t@y@VsBy@iD@_Ad@s@dBw@j@kATcInAyCJmB{@kFsBoCCeBrA}BfGkBdEqC`@oAYaEhB@v@a@bG{IxCkAdHOvAP~BvBfALz@s@v@eDhEoDzAFlCfB~@CfH_GtAyCv@aFd@_@t@B~ApArIlKzAr@bAKhB}AtB`@bAM`FsBpAiAxBoE`@eKh@wIGeEeB}MFsDpIsEzEeF`BSzAiA\}Ap@gKvDaIVoKl@yFVa@|G|Z|HnNfCbJXdDCbCqBtR\rFxH|Q`IzG`CjDbEzP~HtLfCtHhApFv@zJi@`U_B|UgCpIhChE`CvFpBnCtBr@pBOZv@mMr[g@lCHrDh@fCn@xAfDdE`AvChBrTB~HiCvR^j@jHzBnCxCxCnI~L`b@fCdDHd@_M~g@wFfPiCzFuFxIm]z]iCrEuCfNmMxu@wHh^_Q~s@mSpj@cBfJwHn[iNz^uZ`fAcBbBmAP}A_D}AeBsA{@m@L}P`n@aLbx@c@`I\|Wh@fJnBbJhElI{BzGF\r@L,15.3677778,82.4,36.716191019,1182.414736,152.230976,40.041226,2483.59588,2020,5,15:34:31,Afternoon,Long
4,4,0,"{'id': 27415725, 'resource_state': 1}",1,,126.6,2.765,,,0,False,,True,4125.5,2130,67.2,48.2,"[45.538999, -122.890547]",071CB3A0-BAE4-41EE-98D7-A694AA801170,False,0.0,,True,False,False,3512124188,,0,,United States,,False,"{'id': 'a3512124188', 'summary_polyline': 'qb}tGlrdmVMSUMDU@a@R_AHy@K{@EUMQYc@K?OKCQz@qC^aAJa@DAWa@Uu@]o@{AsB}@{A[wAWa@e@{Ac@oB{@wKHeA@wCCi@EkGD}AEm@IkGBs@?q@BeAFsALw@Hu@Rw@z@{DDa@R_AF_ARoAN{ABWCSQ_@OSWOYG[Si@UsA?iAVk@M_@_@[m@Ms@Gc@EOg@i@OYG[AGBGl@c@NSRg@F[o@g@yEkCSEi@?q@XMAOEa@Wk@eAQOGCO?MEc@Co@Qk@g@OGIC]FWPYZU@IAMIEMMqASQm@]i@QQMWYgAq@uA_@c@Y{AyAo@e@MEg@Cu@]]]O]OQQGW?[FYA[STNPFb@E^AL@n@d@~@z@LBPDf@ZJ@f@\\b@f@r@l@b@Rt@TVL`BxA~B~AFNAh@LLFBN?NCJKBI\\Mz@Rj@VT@z@TLCH@~@t@n@v@n@DRCRKVAl@Jz@p@NHZVjBbAd@LHH@HELa@b@k@TQNGRCNr@lBF~@Lv@Vv@VXXBd@GZK^E^G\\?f@LnAd@`@Rd@^', 'resource_state': 2}",146.0,4.8,1492,Afternoon Run,0,0,False,2,2020-05-25T23:08:37Z,2020-05-25 16:08:37,45.537859000000005,"[45.537859, -122.908708]",-122.908708,6.0,(GMT-08:00) America/Los_Angeles,18.5,0,False,Run,3750441260.0,3750441260.0,-25200,everyone,0.0,qb}tGlrdmVMSUMDU@a@R_AHy@K{@EUMQYc@K?OKCQz@qC^aAJa@DAWa@Uu@]o@{AsB}@{A[wAWa@e@{Ac@oB{@wKHeA@wCCi@EkGD}AEm@IkGBs@?q@BeAFsALw@Hu@Rw@z@{DDa@R_AF_ARoAN{ABWCSQ_@OSWOYG[Si@UsA?iAVk@M_@_@[m@Ms@Gc@EOg@i@OYG[AGBGl@c@NSRg@F[o@g@yEkCSEi@?q@XMAOEa@Wk@eAQOGCO?MEc@Co@Qk@g@OGIC]FWPYZU@IAMIEMMqASQm@]i@QQMWYgAq@uA_@c@Y{AyAo@e@MEg@Cu@]]]O]OQQGW?[FYA[STNPFb@E^AL@n@d@~@z@LBPDf@ZJ@f@\b@f@r@l@b@Rt@TVL`BxA~B~AFNAh@LLFBN?NCJKBI\Mz@Rj@VT@z@TLCH@~@t@n@v@n@DRCRKVAl@Jz@p@NHZVjBbAd@LHH@HELa@b@k@TQNGRCNr@lBF~@Lv@Vv@VXXBd@GZK^E^G\?f@LnAd@`@Rd@^,6.185139100000001,,2.5634660604999997,220.472448,158.136488,10.737312000000001,60.69554,2020,5,16:08:37,Afternoon,Short
